nu_inscricao,nota_cn,nota_ch,nota_lc,nota_mt,media_aluno,nota_redacao,escola_do_aluno,escola_da_prova,faixa_etaria,tipo_escola,genero,cor_raca,sigla_estado,Estado,estado_civil,quantidade_total,quantidade_desistentes,quantidade_aplicantes,metrica_celular,metrica_computador,metrica_internet,escola_r_u,renda_mensal,lingua_estrangeira
190003468551,,,,,0.0,,,Recife,22 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Inglês
190001587434,,,,,0.0,,,São Gonçalo,21 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Inglês
190001618488,,,,,0.0,,,Campinas,Entre 26 e 30 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190003834536,,,,,0.0,,,Nova Olímpia,24 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190004175165,,,,,0.0,,,Feira de Santana,Entre 26 e 30 anos,null,F,Amarela,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190001758309,,,,,0.0,,,Dourados,19 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190005043346,,,,,0.0,,,Recife,Entre 41 e 45 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 3.992,01 até R$ 4.990,00",Espanhol
190004866876,,,,,0.0,,,Cascavel,Entre 26 e 30 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004766109,,,,,0.0,,,São Paulo,19 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002315962,,,,,0.0,,,Ituverava,Entre 31 e 35 anos,null,M,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190005060780,,,,,0.0,,,Fortaleza,21 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190004357954,,,,,0.0,,,Volta Redonda,25 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 6.986,01 até R$ 7.984,00",Espanhol
190001183409,,,,,0.0,,,Bacabal,Entre 31 e 35 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190002959808,,,,,0.0,,,Santa Luzia,Entre 26 e 30 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190003093315,,,,,0.0,,,Canaã dos Carajás,22 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Inglês
190002693385,,,,,0.0,,,Nova Andradina,Entre 26 e 30 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190005256088,,,,,0.0,,,Cambuí,Entre 26 e 30 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Inglês
190005694710,,,,,0.0,,,Floriano,Entre 26 e 30 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190002772230,,,,,0.0,,,Jaboatão dos Guararapes,23 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190005021908,,,,,0.0,,,Fortaleza,25 anos,null,M,Parda,,null,Não,5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190003620442,,,,,0.0,,,São Paulo,Entre 36 e 40 anos,null,F,Branca,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190005594416,,,,,0.0,,,Campina Grande,Entre 26 e 30 anos,null,M,Parda,,null,Divorciado(a)/Desquitado(a)/Separado(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 2.495,01 até R$ 2.994,00",Espanhol
190004652299,,,,,0.0,,,Santos Dumont,20 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190005292768,,,,,0.0,,,Belo Horizonte,21 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Espanhol
190005731980,,,,,0.0,,,Alfenas,19 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004980593,,,,,0.0,,,Sete Lagoas,23 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190001042900,,,,,0.0,,,Belém,24 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 4.990,01 até R$ 5.988,00",Inglês
190003259504,,,,,0.0,,,Parnaíba,23 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190005490708,,,,,0.0,,,Nova Friburgo,20 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 5.988,01 até R$ 6.986,00",Inglês
190005685550,,,,,0.0,,,Pindoretama,Entre 26 e 30 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Espanhol
190005644868,,,,,0.0,,,Salvador,Entre 26 e 30 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Inglês
190003891786,,,,,0.0,,,Caruaru,25 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004966408,,,,,0.0,,,Itaocara,21 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190004922653,,,,,0.0,,,Parintins,20 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Inglês
190005502650,,,,,0.0,,,Rio de Janeiro,Menor de 17 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Mais de R$ 19.960,00",Inglês
190004418955,,,,,0.0,,,Coruripe,20 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190004993653,,,,,0.0,,,Caxambu,21 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Inglês
190003065383,,,,,0.0,,,Araguaína,19 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Espanhol
190002731779,,,,,0.0,,,Campina Grande,19 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,Nenhuma renda,Espanhol
190004179142,,,,,0.0,,,Diamantina,Entre 36 e 40 anos,null,F,Parda,,null,Não,5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190004346333,,,,,0.0,,,São Luís,22 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,Nenhuma renda,Espanhol
190005540155,,,,,0.0,,,Macapá,Entre 36 e 40 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Não,null,"Até R$ 998,00",Espanhol
190005868891,,,,,0.0,,,Londrina,Entre 51 e 55 anos,null,F,Branca,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001344989,,,,,0.0,,,Petrolina,20 anos,null,F,Parda,,null,Não,5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190001247141,,,,,0.0,,,Una,Entre 31 e 35 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Inglês
190001361257,,,,,0.0,,,Vitória de Santo Antão,Entre 26 e 30 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190004687795,,,,,0.0,,,Campinas,Entre 36 e 40 anos,null,F,Preta,,null,Divorciado(a)/Desquitado(a)/Separado(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190004665744,,,,,0.0,,,Nova Serrana,20 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 2.495,01 até R$ 2.994,00",Inglês
190002249161,,,,,0.0,,,Recife,Entre 41 e 45 anos,null,M,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,Nenhuma renda,Inglês
190001864859,,,,,0.0,,,Curitiba,Entre 36 e 40 anos,null,M,Branca,,null,Divorciado(a)/Desquitado(a)/Separado(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 11.976,01 até R$ 14.970,00",Inglês
190003318534,,,,,0.0,,,São Paulo,18 anos,null,F,Branca,,null,Divorciado(a)/Desquitado(a)/Separado(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190003149257,,,,,0.0,,,São Gonçalo,19 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190004205975,,,,,0.0,,,Bragança Paulista,Entre 26 e 30 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190005105111,,,,,0.0,,,Belém,22 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001486224,,,,,0.0,,,Águas Belas,24 anos,null,M,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Espanhol
190003232738,,,,,0.0,,,Tefé,Entre 26 e 30 anos,null,M,Preta,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Não,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190002770329,,,,,0.0,,,Santa Cruz,17 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Não,Não,Sim,null,"Até R$ 998,00",Espanhol
190004654573,,,,,0.0,,,Aracaju,24 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190001595862,,,,,0.0,,,Embu das Artes,20 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Inglês
190001420219,,,,,0.0,,,Maceió,18 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190004477630,,,,,0.0,,,Goiânia,18 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 5.988,01 até R$ 6.986,00",Inglês
190004963809,,,,,0.0,,,Rio de Janeiro,Entre 26 e 30 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 9.980,01 até R$ 11.976,00",Inglês
190004713270,,,,,0.0,,,Brasília,23 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190005403491,,,,,0.0,,,Juruti,Entre 31 e 35 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190003075809,,,,,0.0,,,Belém,Entre 26 e 30 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190003860776,,,,,0.0,,,Brasília,20 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190005830172,,,,,0.0,,,Adamantina,21 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Não,Sim,Sim,null,"De R$ 9.980,01 até R$ 11.976,00",Espanhol
190004889493,,,,,0.0,,,Porto Alegre,Entre 31 e 35 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 6.986,01 até R$ 7.984,00",Inglês
190001934089,,,,,0.0,,,Barbalha,Entre 26 e 30 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190003907789,,,,,0.0,,,Pombal,19 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190005745274,,,,,0.0,,,Varginha,20 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Inglês
190005837681,,,,,0.0,,,Itapevi,18 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190003441624,,,,,0.0,,,Feira de Santana,23 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004823200,,,,,0.0,,,Goiânia,Entre 36 e 40 anos,null,F,Parda,,null,Não,5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190001582107,,,,,0.0,,,Campo Limpo Paulista,25 anos,null,F,Preta,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002455663,,,,,0.0,,,Rio de Janeiro,20 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190004293913,,,,,0.0,,,Catanduva,23 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 2.994,01 até R$ 3.992,00",Inglês
190005008472,,,,,0.0,,,Uberlândia,23 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004895732,,,,,0.0,,,Soledade,19 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002349802,,,,,0.0,,,Osasco,19 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002276696,,,,,0.0,,,Camaçari,Entre 36 e 40 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190002970074,,,,,0.0,,,Fazenda Rio Grande,20 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002406488,,,,,0.0,,,Vila Velha,25 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190002846567,,,,,0.0,,,Rio de Janeiro,25 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 3.992,01 até R$ 4.990,00",Inglês
190004825030,,,,,0.0,,,Campo Grande,Entre 26 e 30 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190003074967,,,,,0.0,,,Teresina,24 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Espanhol
190001841788,,,,,0.0,,,Limeira,19 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190005817056,,,,,0.0,,,Nova Iguaçu,17 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 4.990,01 até R$ 5.988,00",Inglês
190002058470,,,,,0.0,,,Brasília,22 anos,null,M,Parda,,null,Não,5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190004974735,,,,,0.0,,,Passos,18 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Inglês
190005218641,,,,,0.0,,,Joinville,Entre 36 e 40 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190003664615,,,,,0.0,,,Indaiatuba,21 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190003252006,,,,,0.0,,,Teresina,Entre 36 e 40 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Inglês
190001377945,,,,,0.0,,,Garanhuns,22 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Espanhol
190002965673,,,,,0.0,,,Salvador,22 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190005391770,,,,,0.0,,,Niterói,Entre 36 e 40 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 7.984,01 até R$ 8.982,00",Inglês
190005485703,,,,,0.0,,,Rio de Janeiro,Entre 31 e 35 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001121598,,,,,0.0,,,Teresina,22 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190003617143,,,,,0.0,,,Jundiaí,19 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 9.980,01 até R$ 11.976,00",Inglês
190001715986,,,,,0.0,,,São José,18 anos,null,F,Não declarado,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190002788858,,,,,0.0,,,Sumé,20 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190002785395,,,,,0.0,,,Queimadas,Entre 26 e 30 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Até R$ 998,00",Inglês
190004875059,,,,,0.0,,,Nova Andradina,Entre 46 e 50 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190001799259,,,,,0.0,,,São José dos Campos,Entre 61 e 65 anos,null,F,Branca,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 6.986,01 até R$ 7.984,00",Inglês
190001874670,,,,,0.0,,,Curitiba,Entre 31 e 35 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190005848784,,,,,0.0,,,Osasco,Entre 26 e 30 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190004709582,,,,,0.0,,,Rondonópolis,21 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190002689970,,,,,0.0,,,Campo Grande,24 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190005447099,,,,,0.0,,,Porto Velho,Entre 31 e 35 anos,null,F,Preta,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190003249614,,,,,0.0,,,Iguatu,19 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190003917114,,,,,0.0,,,Feira de Santana,Entre 41 e 45 anos,null,M,Preta,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004990895,,,,,0.0,,,Linhares,25 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Inglês
190005860916,,,,,0.0,,,Taboão da Serra,20 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Inglês
190004988564,,,,,0.0,,,Rio de Janeiro,18 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 4.990,01 até R$ 5.988,00",Inglês
190004789322,,,,,0.0,,,Curitiba,19 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190003475049,,,,,0.0,,,Bezerros,24 anos,null,F,Amarela,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 2.495,01 até R$ 2.994,00",Espanhol
190005845099,,,,,0.0,,,Aparecida,19 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 3.992,01 até R$ 4.990,00",Inglês
190001491508,,,,,0.0,,,Guarabira,Entre 41 e 45 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,Nenhuma renda,Espanhol
190003961819,,,,,0.0,,,Açailândia,Entre 26 e 30 anos,null,F,Parda,,null,Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 2.495,01 até R$ 2.994,00",Espanhol
190001528411,,,,,0.0,,,Maricá,22 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 3.992,01 até R$ 4.990,00",Inglês
190004739412,506,,,517,255.75,,,Catalão,20 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004232953,,,,,0.0,,,São Caetano do Sul,24 anos,null,M,Amarela,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 4.990,01 até R$ 5.988,00",Inglês
190001756262,,,,,0.0,,,Formosa,18 anos,null,F,Amarela,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190005881843,,,,,0.0,,,Curitiba,25 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 2.994,01 até R$ 3.992,00",Espanhol
190005027723,,,,,0.0,,,Água Branca,20 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190003853791,,,,,0.0,,,Cáceres,24 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 2.994,01 até R$ 3.992,00",Espanhol
190004592917,,,,,0.0,,,Ipanguaçu,22 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190005401133,,,,,0.0,,,Belém,Entre 26 e 30 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190005514473,,,,,0.0,,,Niterói,19 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"Mais de R$ 19.960,00",Inglês
190003184171,,,,,0.0,,,Porto Velho,Entre 31 e 35 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 11.976,01 até R$ 14.970,00",Espanhol
190002958607,,,,,0.0,,,Alagoinhas,17 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 998,01 até R$ 1.497,00",Inglês
190004957485,,,,,0.0,,,Mocajuba,19 anos,null,M,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190001093755,,,,,0.0,,,Humaitá,Entre 31 e 35 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190003618404,,,,,0.0,,,São Caetano do Sul,Entre 26 e 30 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Inglês
190001426814,,,,,0.0,,,Feira de Santana,21 anos,null,F,Amarela,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Inglês
190001130375,,,,,0.0,,,Parnaíba,19 anos,null,F,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Inglês
190005530237,,,,,0.0,,,Macapá,Entre 26 e 30 anos,null,F,Parda,,null,Divorciado(a)/Desquitado(a)/Separado(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
